1.6,1805,4,2,4,4,2,4,26,14,26,18,18,18,0
1.5818181818181818,1754,4,2,4,4,2,4,26,13,25,19,18,17,0
1.6181818181818182,1791,4,2,4,4,2,4,26,14,24,17,18,18,0
1.5818181818181818,1718,4,2,4,4,2,4,27,13,24,17,18,17,0
1.6,1728,4,3,4,4,2,4,26,14,26,17,17,16,0
1.5818181818181818,1689,4,3,4,4,2,4,25,12,23,17,17,16,0
1.6111111111111112,1724,4,2,4,4,2,4,24,13,23,17,17,18,0
1.5636363636363637,1708,4,2,4,4,2,4,25,12,25,18,18,19,0
1.6,1777,4,2,4,4,2,4,26,13,24,18,18,17,0
1.5818181818181818,1755,4,3,4,4,2,4,26,14,26,18,18,18,0
1.6,1798,4,2,4,4,2,4,27,14,25,17,19,18,0
1.5818181818181818,1756,4,2,4,4,2,4,26,12,25,18,18,19,0
1.6363636363636365,1818,4,3,4,4,2,4,26,14,28,18,17,17,0
1.6,1828,4,2,4,4,2,4,26,14,26,19,18,18,0
1.5818181818181818,1773,4,2,4,4,2,4,26,14,25,18,18,18,0
1.6181818181818182,1822,4,2,4,4,2,4,25,14,25,18,18,18,0
1.5535714285714286,1753,4,2,4,4,2,4,24,13,25,18,18,18,0
1.6181818181818182,1769,4,2,4,4,2,4,25,15,25,18,18,17,0
1.5714285714285714,1740,4,3,4,4,2,4,24,14,27,18,17,18,0
1.5535714285714286,1737,4,2,4,4,2,4,24,13,25,16,18,18,0
1.5535714285714286,1789,4,2,4,4,2,4,25,14,25,18,18,18,0
1.5818181818181818,1729,4,2,4,4,2,4,25,14,23,17,17,18,0
1.5714285714285714,1802,4,2,4,4,2,4,25,14,26,17,19,18,0
1.5892857142857142,1801,4,2,4,4,3,4,25,13,26,18,18,17,0
1.5714285714285714,1791,4,3,4,4,2,4,22,14,27,18,18,18,0
1.5714285714285714,1798,4,2,4,4,2,4,24,14,25,18,18,17,0
1.6071428571428572,1850,4,2,4,4,2,4,23,14,27,18,18,18,0
1.543859649122807,1840,4,2,4,4,2,4,26,14,24,18,19,18,0
1.5714285714285714,1796,4,2,4,4,2,4,25,14,25,18,18,18,0
1.5892857142857142,1817,4,2,4,4,2,4,24,13,25,18,18,18,0
1.543859649122807,1766,4,3,4,4,2,4,25,14,24,17,17,18,0
1.5892857142857142,1780,4,2,4,4,2,4,25,15,25,17,17,17,0
1.5535714285714286,1734,4,2,4,4,2,4,23,12,24,18,16,17,0
1.5263157894736843,1788,4,2,4,4,2,4,24,14,24,17,18,19,0
1.5263157894736843,1784,4,2,4,4,2,4,24,14,24,18,18,17,0
1.5535714285714286,1771,4,2,4,4,2,4,23,14,24,18,17,18,0
1.543859649122807,1811,4,2,4,4,2,4,25,14,24,17,18,18,0
1.543859649122807,1807,4,3,4,4,2,4,24,14,25,18,17,18,0
1.5892857142857142,1812,4,2,4,4,2,4,25,14,26,18,17,18,0
1.5689655172413792,1887,4,4,4,4,2,4,26,15,25,18,18,18,0
1.5714285714285714,1787,4,2,4,4,2,4,24,14,24,18,17,18,0
1.6071428571428572,1805,4,2,4,4,2,4,23,14,26,18,17,17,0
1.5818181818181818,1751,4,3,4,4,2,4,23,14,27,18,16,18,0
1.6296296296296295,1725,3,3,3,4,2,4,22,13,29,17,15,17,0
1.5535714285714286,1781,4,2,4,4,2,4,24,13,25,18,18,18,0
1.5714285714285714,1787,4,2,4,4,2,4,25,14,26,18,18,17,0
1.5714285714285714,1752,4,2,4,4,2,4,24,13,26,17,17,18,0
1.5535714285714286,1778,4,2,4,4,2,4,23,13,26,17,18,18,0
1.5263157894736843,1768,4,3,4,4,2,4,24,13,24,18,17,17,0
1.5714285714285714,1800,4,2,4,4,2,4,26,15,25,18,18,18,0
1.5714285714285714,1832,4,2,4,4,2,4,24,14,25,18,18,17,0
1.5714285714285714,1816,4,2,4,4,2,4,24,13,26,18,18,17,0
1.543859649122807,1815,4,3,4,4,2,4,26,14,24,18,18,17,0
1.5892857142857142,1839,4,2,4,4,2,4,25,14,27,18,18,17,0
1.5964912280701755,1883,4,2,4,4,2,4,26,15,26,18,19,18,0
1.543859649122807,1816,4,3,4,4,2,4,25,14,25,18,18,18,0
1.5535714285714286,1791,4,2,4,4,2,4,24,13,26,18,18,18,0
1.5892857142857142,1818,4,2,4,4,2,4,24,14,25,18,18,17,0
1.5535714285714286,1768,4,2,4,4,2,4,25,13,25,17,18,18,0
1.5714285714285714,1779,4,2,4,4,2,4,24,14,27,18,18,17,0
1.5714285714285714,1768,4,2,4,4,2,4,24,14,24,18,18,17,0
1.5263157894736843,1767,4,2,4,4,2,4,24,13,24,17,18,17,0
1.5357142857142858,1736,4,2,4,4,2,4,22,12,24,18,18,18,0
1.5535714285714286,1775,4,2,4,4,2,4,24,14,26,18,18,17,0
1.543859649122807,1790,4,3,4,4,2,4,25,13,24,18,17,17,0
1.5714285714285714,1804,4,2,4,4,2,4,23,13,25,17,18,18,0
1.5614035087719298,1815,4,2,4,4,2,4,25,14,24,19,18,17,0
1.543859649122807,1796,4,2,4,4,2,4,25,13,26,18,19,18,0
1.5964912280701755,1854,4,3,4,4,2,4,26,15,25,18,17,17,0
1.6,1808,4,2,4,4,2,4,25,14,25,17,18,18,0
1.5535714285714286,1776,4,3,4,4,2,4,25,13,26,19,17,17,0
1.6071428571428572,1796,4,2,4,4,2,4,25,14,26,16,19,17,0
1.6,1755,4,2,4,4,2,4,25,14,24,18,17,18,0
1.5714285714285714,1756,4,2,4,4,2,4,24,14,27,17,18,17,0
1.5714285714285714,1747,4,2,4,4,2,4,25,14,25,17,18,16,0
1.5535714285714286,1770,4,3,4,4,2,4,24,13,26,17,17,18,0
1.5535714285714286,1739,4,3,4,4,2,4,25,13,26,18,17,18,0
1.5535714285714286,1762,4,2,4,4,2,4,26,14,26,18,18,16,0
1.5714285714285714,1778,4,2,4,4,2,4,24,13,25,18,19,17,0
1.5714285714285714,1784,4,2,4,4,2,4,22,13,25,18,18,18,0
1.6,1788,4,2,4,4,2,4,25,13,24,17,17,17,0
1.5714285714285714,1754,4,2,4,4,2,4,23,13,26,17,18,18,0
1.6071428571428572,1832,4,2,4,4,2,4,25,14,27,18,18,17,0
1.6,1801,4,2,4,4,2,4,26,14,26,18,18,18,0
1.5818181818181818,1787,4,2,4,4,2,4,26,14,24,18,18,18,0
1.6181818181818182,1774,4,2,4,4,2,4,27,14,24,16,17,16,0
